CumOil12Month,rowID,Operator,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT
49250.48828125,3638,SABLE,WOLFCAMP B,9907,2540,52
72396.8671875,3640,SABLE,WOLFCAMP B,9905,2539,52
165941,3648,FANG,DEAN,10316,1591,40
117399,3649,FANG,SPRABERRY LOWER,10311,1592,40
189883,3650,FANG,DEAN,9919,1636,42
164368,3651,FANG,SPRABERRY LOWER,10070,1610,41
152263.078125,3652,PXD,WOLFCAMP B,9938,1931,41
222671,3655,ENDVR,WOLFCAMP B,11659,1598,39
164751.015625,3663,PXD,WOLFCAMP B,10801,1844,44
231586.6875,3664,PXD,WOLFCAMP B,10383,1736,47
65278.3203125,3665,PXD,WOLFCAMP C,10413,1728,52
183376,3666,PXD,WOLFCAMP B,10396,1896,46
145706,3675,PXD,WOLFCAMP A,9990,1995,47
187455,3676,PXD,WOLFCAMP B,10297,1857,45
192281.015625,3711,ENDVR,WOLFCAMP B,10171,1630,44
196679.8125,3712,ENDVR,SPRABERRY MIDDLE,10145,1610,43
118696.1796875,3713,ENDVR,WOLFCAMP A,10210,1586,50
118687.8203125,3714,ENDVR,WOLFCAMP A,10234,1574,44
150601.890625,3715,ENDVR,WOLFCAMP B,10313,1608,43
187367.625,3716,ENDVR,WOLFCAMP A,10294,1578,42
178099.671875,3717,ENDVR,WOLFCAMP A,10272,1615,43
209864.25,3732,ENDVR,DEAN,10369,1599,42
232945.765625,3733,ENDVR,WOLFCAMP B,10297,1605,42
150132.21875,3734,ENDVR,SPRABERRY LOWER,10328,1605,41
166851.515625,3735,ENDVR,DEAN,10333,1604,43
148635.359375,3736,ENDVR,SPRABERRY LOWER,10267,1590,42
193714.359375,3737,ENDVR,DEAN,10183,1603,42
139925.390625,3738,ENDVR,SPRABERRY MIDDLE,10277,1607,40
220387.296875,3739,ENDVR,WOLFCAMP B,10232,1592,42
188598.890625,3740,ENDVR,WOLFCAMP A,10357,1563,54
195398.421875,3741,ENDVR,WOLFCAMP B,10315,1607,42
207790.078125,3742,ENDVR,WOLFCAMP A,10329,1604,43
166217.484375,3743,ENDVR,WOLFCAMP B,10287,1611,42
126319.9921875,3744,ENDVR,WOLFCAMP B,9978,1589,46
121333.5546875,3745,ENDVR,WOLFCAMP A,10038,1580,50
105234.390625,3746,ENDVR,WOLFCAMP B,10092,1591,50
172354.1875,3747,ENDVR,WOLFCAMP A,10310,1606,52
200606.171875,3748,ENDVR,WOLFCAMP B,10200,1608,46
121720.28125,3756,PXD,SPRABERRY LOWER,10147,2215,54
142532,3757,PXD,SPRABERRY LOWER,10154,2166,53
128512,3774,PXD,WOLFCAMP B,10172,2591,55
86896.5390625,3775,PXD,WOLFCAMP B,10172,2586,55
140218.078125,3776,PXD,WOLFCAMP B,9952,1676,47
76244.2890625,3777,PXD,WOLFCAMP B,9952,1710,48
141440.65625,3779,PXD,WOLFCAMP B,12752,1692,48
277446.84375,3780,PXD,WOLFCAMP B,12793,1704,48
50770.38671875,3783,PXD,WOLFCAMP B,10047,962,38
69414.1796875,3797,SABLE,WOLFCAMP A,10064,1734,23
120231.734375,3798,SABLE,WOLFCAMP B,10106,2009,44
450.000061035156,3800,SABLE,WOLFCAMP B,10004,1785,22
50228,3803,PXD,WOLFCAMP B,10202,1085,20
104376.0859375,3814,ENDVR,WOLFCAMP A,10332,1813,46
162755,3815,SURGE,WOLFCAMP A,13061,2129,39
307282,3859,PXD,WOLFCAMP B,12904,1387,41
274265,3860,PXD,WOLFCAMP B,11089,1273,40
185947,3862,PXD,WOLFCAMP B,10013,1548,36
126497,3881,PXD,WOLFCAMP A,9909,1721,47
54671,3884,PXD,WOLFCAMP A,9906,1301,44
204193,3915,PXD,WOLFCAMP A,10247,1689,47
283308,3917,PXD,WOLFCAMP A,10208,1714,48
174492,3942,PXD,WOLFCAMP B,12255,2521,46
227397,3943,PXD,WOLFCAMP B,11378,2513,45
256544.015625,3944,PXD,WOLFCAMP B,12157,2489,45
272299,3948,PXD,WOLFCAMP A,9980,2521,52
258012,3949,PXD,WOLFCAMP A,9980,2499,51
137331,3971,SURGE,WOLFCAMP A,12171,2108,41
93816,3976,FANG,SPRABERRY LOWER,10001,1595,40
151045,3977,FANG,WOLFCAMP A,10001,1578,40
118237,3978,FANG,WOLFCAMP B,10056,1559,40
146347,3980,FANG,WOLFCAMP A,10022,1676,40
127149.0078125,3981,FANG,SPRABERRY LOWER,10150,1663,35
208386,3982,FANG,WOLFCAMP A,10025,1648,35
115378,3983,FANG,WOLFCAMP B,10150,1660,35
37360.7109375,3987,HUNT,WOLFCAMP A,11026,1540,35
187017.734375,3988,HUNT,WOLFCAMP B,10646,1539,36
62302.1640625,3989,HUNT,WOLFCAMP A,10982,1551,38
73562.890625,3990,HUNT,WOLFCAMP A,10982,1558,37
52047.05859375,3991,HUNT,WOLFCAMP A,10664,1512,37
65813.8125,3992,HUNT,WOLFCAMP B,10837,1543,37
48772.43359375,3993,HUNT,SPRABERRY MIDDLE,10805,1548,38
97896.1328125,3994,HUNT,SPRABERRY LOWER,10831,1568,36
78918.125,3995,HUNT,SPRABERRY LOWER,10602,1577,38
168613.578125,4042,PXD,WOLFCAMP B,10507,1748,53
98270.890625,4043,PXD,SPRABERRY LOWER,10327,885,47
129199.703125,4044,PXD,SPRABERRY LOWER,10328,892,47
310917.46875,4045,CVX,SPRABERRY LOWER,10248,2066.5,51
280459.25,4046,CVX,SPRABERRY LOWER,10236,2066.5,51
324482.15625,4047,CVX,SPRABERRY LOWER,10187,2066.5,51
284417.40625,4048,CVX,SPRABERRY LOWER,10274,2066.5,51
271221,4049,CVX,SPRABERRY LOWER,10262,2087,50
208247.6875,4051,CVX,WOLFCAMP B,10298,3078,79
305836.5,4052,CVX,SPRABERRY LOWER,10276,2117,53
174695.25,4053,CVX,WOLFCAMP A,10321,3057,79
331498.25,4054,CVX,SPRABERRY LOWER,10161,2026,53
181526.15625,4055,CVX,WOLFCAMP B,10186,3119,80
409267.71875,4056,CVX,SPRABERRY LOWER,10154,2146,55
139298.8125,4057,CVX,WOLFCAMP A,9966,1297,29
129381.40625,4058,CVX,WOLFCAMP B,10011,1292,29
119943.46875,4061,CVX,WOLFCAMP B,9964,1315,30
107300.5703125,4062,CVX,WOLFCAMP B,10026,1312,30
96324.40625,4063,CVX,WOLFCAMP B,9903,1645,41
125691,4135,SABLE,WOLFCAMP B,9974,2516,52
98827.5390625,4136,FANG,WOLFCAMP A,10261,1590,47
139007.46875,4137,FANG,WOLFCAMP B,10309,1305,45
201649,4138,DRIFTWOOD,WOLFCAMP B,10361,2580,71
198815.328125,4165,PXD,WOLFCAMP B,9902,1371,50
210709.703125,4166,PXD,WOLFCAMP B,9903,1395,51
243997.46875,4168,PXD,WOLFCAMP B,9909,1716,54
138220.53125,4172,PXD,WOLFCAMP A,9903,1906,42
181319,4183,PXD,WOLFCAMP B,9982,2012,53
220782,4202,HIBERNIA,WOLFCAMP B,14139,1889,47
150960,4203,HIBERNIA,WOLFCAMP B,10748,2737,73
180453,4204,XOM,WOLFCAMP B,10322,1707,54
104654,4205,XOM,WOLFCAMP A,10314,1711,60
242723,4206,OXY,WOLFCAMP A,9951,1352.5,33
158874.25,4208,OXY,SPRABERRY LOWER,10101,1206,47
102240.46875,4209,OXY,SPRABERRY LOWER,9901,1206,47
244026.703125,4214,FANG,SPRABERRY LOWER,10336,1595,37
165235,4215,FANG,WOLFCAMP B,10401,1305,40
202451,4248,SURGE,WOLFCAMP A,12213,2108,40
217277.1875,4282,CVX,SPRABERRY LOWER,10154,2061,50
192342.359375,4283,CVX,WOLFCAMP B,10280,1715,74
192342.359375,4284,CVX,WOLFCAMP B,10280,1645,41
167705.28125,4285,CVX,SPRABERRY LOWER,10280,2002,48
268348.625,4286,CVX,WOLFCAMP B,10282,1707,71
251145.03125,4287,CVX,SPRABERRY LOWER,10246,2023,51
144530.875,4288,CVX,WOLFCAMP B,10282,1693,72
233735.84375,4289,CVX,SPRABERRY LOWER,10155,2040,49
230694.28125,4290,CVX,WOLFCAMP B,10281,1645,77
207870.40625,4291,CVX,SPRABERRY LOWER,10153,2070,52
273951,4292,CVX,WOLFCAMP B,10259,1745,81
221289.984375,4293,CVX,SPRABERRY LOWER,10155,2066,52
245372.59375,4294,CVX,SPRABERRY LOWER,10233,2049,47
253599.609375,4295,CVX,SPRABERRY LOWER,10263,2066.5,51
232031.421875,4296,CVX,SPRABERRY LOWER,10264,2044,47
374711.8125,4297,CVX,DEAN,10275,2080,50
269624.34375,4298,CVX,SPRABERRY LOWER,10312,2069,50
87782.9921875,4300,CVX,SPRABERRY MIDDLE,10337,2073,50
111938.78125,4309,OXY,SPRABERRY LOWER,10502,1206,30
117445.9140625,4352,OXY,SPRABERRY LOWER,10576,1206,30
25161.818359375,4384,COP,SPRABERRY LOWER,10368,1939,28
284385.0625,4385,COP,SPRABERRY LOWER,9951,1938,28
164315.90625,4386,COP,SPRABERRY LOWER,10676,1869,42
203019,4387,COP,WOLFCAMP A,10858,1540,42
171631,4388,COP,WOLFCAMP B,10858,1540,42
132505.921875,4389,COP,SPRABERRY LOWER,10783,1998,37
178008.640625,4390,COP,SPRABERRY LOWER,10526,1872,46
164145,4391,COP,WOLFCAMP A,10964,1348,38
175079,4392,COP,WOLFCAMP B,10964,1469,41
150882.953125,4393,COP,SPRABERRY LOWER,10576,1899,45
223855.53125,4394,COP,WOLFCAMP A,11692,1537,39
211893.265625,4395,COP,SPRABERRY LOWER,10675,1829,40
104365.0078125,4396,COP,SPRABERRY MIDDLE,10587,2029,37
194055.234375,4397,COP,SPRABERRY LOWER,10526,1872,46
105393.3046875,4398,COP,SPRABERRY LOWER,10680,1852,33
152911.0625,4399,COP,SPRABERRY MIDDLE,10784,1828,33
140148.75,4400,COP,SPRABERRY LOWER,10781,1837,32
104735,4422,LPI,WOLFCAMP B,10575,1836,58
59836,4423,LPI,WOLFCAMP B,10470,1111,34
84221,4424,LPI,WOLFCAMP B,10470,1111,34
97177.2421875,4458,LPI,WOLFCAMP A,9970,1079,32
71676.5625,4460,LPI,WOLFCAMP A,10116,1395,45
108340.3203125,4461,LPI,WOLFCAMP A,10574,1839,56
159542.04,4492,FANG,SPRABERRY LOWER,10000,1630,39
162322.13,4493,FANG,SPRABERRY LOWER,10000,1636,37
170550.16,4494,FANG,SPRABERRY LOWER,10000,1592,41
131564.12,4495,FANG,WOLFCAMP A,10000,1867,46
161978.07,4496,FANG,WOLFCAMP A,10000,1611,41
173416.06,4497,FANG,WOLFCAMP A,10000,1612,41
189233.04,4582,FANG,SPRABERRY LOWER,9937,1652,38
194484.01,4583,FANG,SPRABERRY LOWER,10351,1553,39
268683.13,4584,FANG,SPRABERRY LOWER,10165,1634,41
172539.200000001,4588,FANG,WOLFCAMP A,11027,1267,45
167061.65,4589,FANG,WOLFCAMP A,10934,1306,46
149727,4592,OXY,WOLFCAMP A,10502,1343,42
131465,4597,LARIO,WOLFCAMP D,10018,1801,55
306886.03125,4609,XOM,WOLFCAMP B,10354,712,61
484807.75,4610,XOM,SPRABERRY LOWER,10354,1403,54
99591.2421875,4611,XOM,SPRABERRY LOWER,10381,1406,51
174212.875,4615,PXD,WOLFCAMP B,9984,2339,64
226272.5625,4616,PXD,WOLFCAMP B,10308,2457,49
219623.703125,4617,PXD,WOLFCAMP A,10390,1913,35
194623.296875,4618,PXD,WOLFCAMP B,10381,1905,38
137622,4619,PXD,WOLFCAMP B,10391,1889,36
78646,4647,LPI,WOLFCAMP A,10205,1452,46
90015,4648,LPI,WOLFCAMP A,10396,1829,57
44133.265625,4649,LPI,WOLFCAMP A,10396,1868,62
83737.734375,4650,LPI,WOLFCAMP A,10287,1454,49
69302.8359375,4651,LPI,WOLFCAMP A,10302,1840,57
78926.1640625,4652,LPI,WOLFCAMP A,10207,1435,48
77936.2734375,4653,LPI,WOLFCAMP A,10386,1815,55
82275.734375,4654,LPI,WOLFCAMP B,10218,1437,47
161378,4655,LPI,WOLFCAMP A,10297,2383,72
199795,4657,LPI,WOLFCAMP A,13146,2349,71
202523,4658,LPI,WOLFCAMP B,13146,2345,71
192986,4659,LPI,WOLFCAMP B,12754,2416,70
144330,4660,LPI,WOLFCAMP B,12754,2389,72
109600,4661,LPI,WOLFCAMP A,12255,1831,56
157892.015625,4662,LPI,WOLFCAMP B,12412,1789,57
169723.984375,4663,LPI,WOLFCAMP B,12097,1833,54
124595.0078125,4664,LPI,WOLFCAMP A,10030,1375,40
101646,4665,LPI,WOLFCAMP A,9938,1392,40
65890,4666,LPI,WOLFCAMP A,10080,1089,32
130387,4672,LPI,WOLFCAMP B,10030,1835,56
121731,4673,LPI,WOLFCAMP B,10030,1839,55
114267,4674,LPI,WOLFCAMP A,9938,1383,53
156442.5,4704,LPI,WOLFCAMP B,14932,1773,62
96375.625,4705,LPI,WOLFCAMP A,14775,1796,58
86930.53125,4706,LPI,WOLFCAMP B,14932,1812,57
47360.29296875,4716,LPI,WOLFCAMP B,10030,1374,40
128762.390625,4717,LPI,WOLFCAMP B,10214,1804,55
67062.1875,4718,LPI,WOLFCAMP B,9965,1849,58
150007.28125,4719,LPI,WOLFCAMP B,10262,1104,34
74679.078125,4720,LPI,WOLFCAMP B,9940,1135,35
162133.359375,4721,LPI,WOLFCAMP B,9932,1149,35
69176.109375,4722,LPI,WOLFCAMP B,9904,1142,36
44914.63671875,4723,LPI,WOLFCAMP B,10193,1085,35
60645.91015625,4724,LPI,WOLFCAMP B,10098,1797,24
100493.21875,4725,LPI,WOLFCAMP B,10213,1797,38
56441.69921875,4726,LPI,WOLFCAMP A,9994,1783.5,34
85951.9765625,4732,LPI,WOLFCAMP A,10915,2432,80
117492.9921875,4733,LPI,WOLFCAMP B,10915,2370,74
45788.390625,4737,LPI,WOLFCAMP B,11906,1830,35
154720.953125,4738,LPI,WOLFCAMP C,12092,1799,34
144051.6875,4742,LPI,WOLFCAMP B,10363,1408,46
65041.5078125,4743,LPI,WOLFCAMP B,10400,1416,46
140747.25,4744,LPI,WOLFCAMP B,10397,1394,54
100564.0546875,4757,LPI,WOLFCAMP B,15559,1816,54
43565.0234375,4758,LPI,WOLFCAMP A,15748,1816,54
73183.9375,4759,LPI,WOLFCAMP B,14896,1807,55
62657.3984375,4760,LPI,WOLFCAMP A,14756,1818,57
58295.953125,4762,LPI,WOLFCAMP B,14581,1800,54
179377.0625,4765,LPI,WOLFCAMP B,13831,1869,56
62888.79296875,4766,LPI,WOLFCAMP A,10522,1742,56
138189.984375,4767,SM,SPRABERRY LOWER,10352,1986,64
182465.015625,4768,SM,WOLFCAMP B,10336,1988,66
186470,4792,FANG,WOLFCAMP B,10018,1623,43
204080.015625,4793,FANG,WOLFCAMP B,10081,1607,43
158591,4794,FANG,WOLFCAMP B,10116,1305,40
188146,4795,FANG,WOLFCAMP A,10101,1590,36
194258,4796,FANG,WOLFCAMP B,10051,913,40
150317,4797,FANG,WOLFCAMP A,10001,1590,37
163632.015625,4798,FANG,WOLFCAMP B,10089,1305,37
132124,4799,FANG,WOLFCAMP B,10089,1305,42
152596.015625,4800,FANG,SPRABERRY LOWER,9899,1600,39
145483,4801,FANG,WOLFCAMP B,9898,1588,38
210225,4802,FANG,WOLFCAMP A,9899,1581,47
156435,4803,FANG,WOLFCAMP A,10001,1613,38
157010,4805,FANG,WOLFCAMP A,10001,1614,39
172841,4806,FANG,WOLFCAMP A,10001,1615,48
196352.296875,4807,XOM,WOLFCAMP B,10318,1680,58
153544.15625,4808,XOM,DEAN,10303,1192,47
127558.5546875,4809,XOM,SPRABERRY LOWER,10293,1114,45
123097.1015625,4811,FIREBIRD,WOLFCAMP B,9979,2042,41
170777.53125,4817,PXD,WOLFCAMP B,10218,1819,45
272631.875,4818,PXD,WOLFCAMP C,10379,1873,59
247407.65625,4831,HUNT,WOLFCAMP A,10032,1551,47
76754.3515625,4855,PXD,WOLFCAMP B,9944,1016,31
250029.859375,4876,PXD,WOLFCAMP B,9907,1684,54
181966.421875,4878,PXD,WOLFCAMP B,9908,1689,54
207817.46875,4879,PXD,WOLFCAMP B,10123,1717,55
190742.265625,4880,PXD,WOLFCAMP B,10018,1717,55
166278,4884,PXD,WOLFCAMP B,9957,2121,47
167141,4886,PXD,WOLFCAMP B,9959,2112,47
204973.671875,4890,PXD,WOLFCAMP A,10022,1936,48
214347.34375,4891,PXD,WOLFCAMP A,10022,1937,48
255557.796875,4892,PXD,WOLFCAMP A,10022,1945,48
242913.609375,4893,PXD,WOLFCAMP A,10172,1682,50
248779.140625,4894,PXD,WOLFCAMP A,10022,1708,50
147355,4896,PXD,WOLFCAMP B,9903,1703,53
202862.046875,4902,PXD,WOLFCAMP A,10172,1697,50
204083.875,4903,PXD,WOLFCAMP A,10022,1753,43
274934.71875,4905,PXD,WOLFCAMP A,10022,1934,48
123384.6796875,4906,PXD,WOLFCAMP B,9929,1412,39
236621.328125,4911,PXD,WOLFCAMP A,9909,2554,51
191003.140625,4912,PXD,WOLFCAMP A,10060,2551,51
260139.171875,4913,PXD,WOLFCAMP A,10060,2524,51
135958.4375,4914,PXD,WOLFCAMP A,9908,1440,39
148334.5625,4915,PXD,WOLFCAMP A,9907,1443,39
137474.65625,4916,PXD,WOLFCAMP A,10080,1432,39
137748.640625,4917,PXD,SPRABERRY LOWER,10208,2758,46
152303.84375,4918,PXD,SPRABERRY LOWER,10328,2765,46
183091.5,4919,PXD,SPRABERRY LOWER,10328,2759,45
177042.90625,4920,PXD,SPRABERRY LOWER,10328,2752,46
223036.625,4921,PXD,SPRABERRY LOWER,9981,2295,41
138113.171875,4925,PXD,WOLFCAMP A,10060,1488,50
200174.046875,4928,PXD,WOLFCAMP A,9911,1398,52
251724.875,4929,PXD,WOLFCAMP A,10022,1415,51
177473.78125,4931,SABALO,SPRABERRY LOWER,10067,1927,39
229196,4940,SABALO,WOLFCAMP A,10105,1896,38
234857,4981,PXD,WOLFCAMP A,10172,2590,46
232231,4983,PXD,WOLFCAMP A,10022,2589,45
197838.984375,4985,PXD,WOLFCAMP A,9984,1671,47
159682.015625,4990,PXD,WOLFCAMP B,9974,2067,42
155080,4991,PXD,WOLFCAMP B,9993,1902,40
153807.05,4994,FANG,SPRABERRY LOWER,10423,1655,45
172053.13,4995,FANG,SPRABERRY LOWER,10423,1650,44
190053.5,5038,PXD,WOLFCAMP B,10057,1678,55
222502.796875,5039,PXD,WOLFCAMP B,10057,1723,55
341149.4375,5041,PXD,WOLFCAMP A,10058,1757,50
225553.5625,5076,PXD,WOLFCAMP B,9899,1702,52
123013.0390625,5099,XOM,WOLFCAMP B,10354,1412,54
135629.59375,5100,XOM,SPRABERRY LOWER,10321,1403,57
235523.53125,5113,XOM,WOLFCAMP B,10264,1415,54
162455.09375,5114,XOM,WOLFCAMP A,10054,1418,56
165776.71875,5115,XOM,SPRABERRY LOWER,10666,1376,53
203851.75,5116,XOM,WOLFCAMP B,10260,1713,59
292012.59375,5117,XOM,WOLFCAMP B,10053,1704,58
141464.34375,5118,XOM,WOLFCAMP B,10054,1711,58
86530.28125,5119,XOM,WOLFCAMP B,10232,1705,58
97673.125,5120,XOM,WOLFCAMP A,10263,1688,60
239430.625,5121,XOM,WOLFCAMP A,10260,1701,59
103709.4453125,5122,XOM,WOLFCAMP A,10022,1704,58
249311.984375,5123,XOM,WOLFCAMP B,10317,1664,61
129523.0078125,5124,XOM,SPRABERRY LOWER,10333,1396,50
217609,5129,COP,WOLFCAMP B,12909,2238,58
278819,5130,COP,WOLFCAMP A,12960,1732,55
301192,5131,COP,WOLFCAMP B,12966,2206,55
237318,5141,FANG,SPRABERRY LOWER,10309,1592,39
183925.828125,5144,FANG,SPRABERRY LOWER,12686,1595,56
202415.375,5145,FANG,SPRABERRY LOWER,11987,2198,54
178930.53125,5146,FANG,WOLFCAMP A,11714,2237,62
243637.828125,5149,FANG,SPRABERRY LOWER,10048,1573,42
231583.390625,5150,FANG,SPRABERRY LOWER,9951,1588,41
461783.5625,5164,FANG,SPRABERRY LOWER,10250,1614,44
236166.28125,5165,FANG,SPRABERRY LOWER,10206,1578,42
236708.140625,5166,FANG,SPRABERRY LOWER,10245,1615,44
284682.15625,5170,FANG,SPRABERRY LOWER,12897,1595,37
382115.46875,5171,FANG,SPRABERRY LOWER,12897,1567,44
279481.6875,5172,FANG,SPRABERRY LOWER,12984,1587,42
100362.71875,5210,PXD,WOLFCAMP A,10262,1104,33
113102.3671875,5211,PXD,WOLFCAMP A,10497,1010,39
79410.5390625,5213,PXD,WOLFCAMP B,10047,892,35
98351.9375,5214,PXD,WOLFCAMP B,10287,995,37
260355,5215,PXD,WOLFCAMP A,10028,1910,74
155029,5227,PXD,WOLFCAMP B,10622,2952,77
144158,5239,PXD,SPRABERRY LOWER,10042,2517,45
192215.34375,5242,PXD,SPRABERRY LOWER,10196,1383,50
127359.015625,5243,PXD,SPRABERRY LOWER,10172,1468,37
192182.484375,5248,PXD,SPRABERRY LOWER,10172,1436,41
195899.34375,5249,PXD,SPRABERRY LOWER,10172,1417,40
156561.875,5256,PXD,SPRABERRY LOWER,10172,1436,41
151585.109375,5258,PXD,SPRABERRY LOWER,10265,1371,47
144673.015625,5259,PXD,SPRABERRY LOWER,10149,1333,45
200862.421875,5266,PXD,SPRABERRY MIDDLE,10482,2103,59
202910.984375,5267,PXD,SPRABERRY MIDDLE,10382,1565,60
109446.15625,5272,SABLE,WOLFCAMP A,9961,1869,39
131607.4375,5294,SEQUITUR,WOLFCAMP B,10475,2456,2
134661.53125,5295,SEQUITUR,WOLFCAMP B,10482,2459,2
157351.375,5298,SEQUITUR,WOLFCAMP B,10308,1985,53
76448.640625,5299,SEQUITUR,WOLFCAMP A,10297,560,72
166497.921875,5300,SEQUITUR,WOLFCAMP A,10459,2517,53
166187.0625,5301,SEQUITUR,WOLFCAMP A,10316,2466,51
101618.8984375,5329,HUNT,WOLFCAMP B,10032,1547,37
101599.0625,5330,HUNT,WOLFCAMP B,10168,1408,32
119246.7578125,5331,HUNT,WOLFCAMP B,10223,1379,33
107591.0859375,5332,HUNT,WOLFCAMP B,10222,1553,37
74136.40625,5333,HUNT,WOLFCAMP B,10222,1549,38
72420.1484375,5334,HUNT,WOLFCAMP B,10278,1341,32
59845.5625,5335,HUNT,WOLFCAMP B,10261,1337,33
107276.328125,5336,HUNT,WOLFCAMP B,10222,1549,38
126033.3671875,5347,PXD,WOLFCAMP B,10031,1078,23
239925,5381,PXD,WOLFCAMP B,9908,2568,73
267526,5383,PXD,WOLFCAMP B,9908,2553,73
127147.2421875,5391,HUNT,WOLFCAMP B,10037,1507,43
71338.5,5392,HUNT,WOLFCAMP B,10145,1345,40
92830.4453125,5393,HUNT,WOLFCAMP B,10154,1215,34
117363.0078125,5395,PXD,WOLFCAMP B,9902,1378,40
102730.0625,5397,HUNT,WOLFCAMP B,10170,2109,51
86581.8515625,5398,HUNT,WOLFCAMP B,10020,2086,51
42773.74609375,5446,SABLE,WOLFCAMP A,9941,573,12
174351.03125,5462,QEP,SPRABERRY LOWER,10041,682,31
201556.859375,5463,QEP,SPRABERRY LOWER,10049,1394,41
170454.296875,5464,QEP,SPRABERRY LOWER,9898,1398,31
170786.1875,5466,QEP,SPRABERRY LOWER,9961,677,31
177108.65625,5467,QEP,SPRABERRY MIDDLE,10025,1303,32
225949.328125,5468,QEP,SPRABERRY LOWER,9934,1336,32
262784.09375,5513,PXD,SPRABERRY LOWER,10042,3417,54
313900.5625,5514,PXD,SPRABERRY LOWER,10022,3492,57
277086.625,5515,PXD,SPRABERRY LOWER,10022,3489,56
276446.4375,5516,PXD,SPRABERRY LOWER,10022,3466,56
29701.888671875,5560,EPE,WOLFCAMP A,9949,2012,43
17954.943359375,5567,EPE,WOLFCAMP A,11629,1747,33
46208.46484375,5568,EPE,WOLFCAMP A,10205,2034,46
100006.078125,5569,EPE,WOLFCAMP B,10436,1992,37
95630.1015625,5570,EPE,WOLFCAMP B,10173,2016,44
52924.63671875,5571,EPE,WOLFCAMP A,10228,2004,43
76028.6328125,5572,EPE,WOLFCAMP B,10283,1957,43
34354.1171875,5628,ZARVONA,WOLFCAMP A,10357,2032,52
204113,5649,OXY,WOLFCAMP A,12947,1958,43
132033,5652,COP,WOLFCAMP B,9966,2241,57
163416.625,5653,COP,WOLFCAMP B,10303,2010,46
168330.25,5654,COP,WOLFCAMP B,10282,2004,51
130221.125,5655,COP,WOLFCAMP A,10303,2020,45
161264.640625,5664,FANG,SPRABERRY LOWER,11034,2120,64
189566.25,5665,FANG,SPRABERRY MIDDLE,10866,1861,62
291167.5,5666,FANG,WOLFCAMP A,11034,1917,64
194576.609375,5667,FANG,SPRABERRY LOWER,10268,2214,69
186191.640625,5668,FANG,SPRABERRY MIDDLE,10268,2218,79
339087.78125,5669,FANG,WOLFCAMP A,10114,2259,80
255670,5670,SM,WOLFCAMP A,10422,1960,62
255241.015625,5703,FANG,SPRABERRY LOWER,10000,1591,43
194463.21,5726,FANG,SPRABERRY LOWER,10001,1599,42
173501.21,5727,FANG,SPRABERRY LOWER,10101,1556,40
144062.1875,5731,SM,WOLFCAMP A,10362,1868,52
247858.6875,5732,SM,WOLFCAMP A,10276,1905,61
59678.10546875,5733,SM,WOLFCAMP A,10340,1886,61
127549.6484375,5740,FANG,WOLFCAMP B,10163,1305,50
132279,5745,SM,WOLFCAMP A,10386,1865,60
199784,5749,PXD,WOLFCAMP A,10307,2503,53
184984,5750,PXD,WOLFCAMP A,10324,2443,53
182023,5756,FANG,WOLFCAMP A,10390,1590,40
222247,5757,FANG,WOLFCAMP A,10375,1590,46
212376,5758,FANG,WOLFCAMP A,10330,1590,39
259094,5762,SM,WOLFCAMP B,14978,1867,54
178437,5763,SM,WOLFCAMP A,14945,1878,52
522868.4375,5802,OVV,SPRABERRY LOWER,10004,1935,45
175782,5804,COP,SPRABERRY LOWER,10302,2029,49
234669,5805,COP,WOLFCAMP B,10329,2017,52
196301,5806,COP,WOLFCAMP B,10338,2010,49
163244,5807,COP,SPRABERRY LOWER,10402,1998,47
114596,5808,COP,WOLFCAMP A,10256,2031,50
135714,5809,COP,WOLFCAMP B,10290,2005,51
164638,5810,COP,SPRABERRY LOWER,10348,2010,46
166263,5811,COP,WOLFCAMP B,10379,1981,53
195365,5812,COP,SPRABERRY LOWER,10375,1858,46
255084,5813,COP,SPRABERRY LOWER,10396,1855,45
139784.609375,5825,ENDVR,SPRABERRY LOWER,10003,1608,41
302988.375,5826,ENDVR,WOLFCAMP B,9903,1575,41
116429.9921875,5829,FANG,SPRABERRY UPPER,10352,1627.5,46
22159.201171875,5844,SABLE,WOLFCAMP A,9965,2476,50
52129.796875,5845,SABLE,WOLFCAMP B,9960,2370,48
41350.20703125,5847,SABLE,WOLFCAMP A,9959,2377,48
46501.79296875,5848,SABLE,WOLFCAMP B,10117,2430,50
36685.6171875,5849,SABLE,WOLFCAMP B,10006,2451,52
58575.13671875,5852,SABLE,WOLFCAMP B,9911,2433,49
60427,5853,SABLE,WOLFCAMP B,9991,2466,50
63722,5854,SABLE,WOLFCAMP B,10056,2446,56
55884.00390625,5855,SABLE,WOLFCAMP B,10049,2452,50
56477,5857,SABLE,WOLFCAMP B,10057,2452,49
58034,5858,SABLE,WOLFCAMP B,10069,2402,50
49631,5859,SABLE,WOLFCAMP B,10084,2430,50
209699,5882,PXD,WOLFCAMP B,10037,2286,40
227804,5883,PXD,WOLFCAMP B,10037,2287,40
222140,5884,PXD,WOLFCAMP B,10037,2290,40
120425.0078125,5889,ENDVR,WOLFCAMP B,10321,1604,42
189167,5890,PXD,WOLFCAMP B,9979,1986,41
192814,5891,PXD,WOLFCAMP B,9977,1996,41
190823,5892,PXD,WOLFCAMP B,9979,1979,41
